full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation,Label
hari perdana $IHSG 2025 blm bergairah; maybe pelaku pasar msh enjoy liburan; cuekin market. $BBRI menjadi pemuncak paling ramai transaksi; padahal BBRI cuman 657'an Miliar rupiah aja diperjualbelikan. Volume blm massif tapi dia naik drastis. Up to 3.4%. Salut Bank Ritel https://t.co/cakwm0jrTp,perdana ihsg gairah maybe laku pasar enjoy libur cuekin market bbri puncak ramai transaksi bbri cuman an miliar rupiah diperjualbelikan volume massif drastis up salut bank ritel,https://x.com/undefined/status/1874741862625681756,https://pbs.twimg.com/media/GgRq38zb0AEBVs-.png,1509144342480498691,1874741862625681756,2025-01-02 8:57:45,2022-03-01,3 Tahun 6 Bulan,WOLF_of_IHSG,0,0,1,0,0,7,4777.0,1,1
jadi masih sama seperti pembahasan yg ada sebelumnya jika posisi $ihsg masih dalam proses naik untuk menyelesaikan wave 3 merah diagonal dari wave (1) biru sampai kearea 7345 https://t.co/PGCWH1tGAN,bahas posisi ihsg proses selesai wave merah diagonal wave biru area,https://x.com/undefined/status/1881991811826401301,https://pbs.twimg.com/media/Gh4tehpa0AAX8yr.png,67387899,1881991806491189248,2025-01-22 9:06:28,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,482.0,1,0
Omon omonnya gak kaleng-kaleng. Dari sejuta ke limapuluh. Raja tega Bu Teddy Danantara Surabaya Malang IHSG https://t.co/TOvsuDtr1B,omon omonnya kalengkaleng juta limapuluh raja tega bu teddy danantara surabaya malang ihsg,https://x.com/undefined/status/1904077309029585012,https://pbs.twimg.com/media/GmykNxAboAAY_c8.jpg,1138727688,1904077309029585012,Mon Mar 24 07:46:21 +0000 2025,02/01/2013,12 tahun 7 bulan,mulanbilqis,0,1.0,0,1,1,17,18700.0,1,1
IHSG ANJLOK VIRAL VIDEO PRABOWO NGAKU DIANCAM! SIAPA DI BALIKNYA?! ADA 'RAJA KECIL'?! https://t.co/Iy4NbZCxCf https://t.co/iPij4urS1d,ihsg anjlok viral video prabowo aku ancam balik raja,https://x.com/undefined/status/1902289900092666358,https://pbs.twimg.com/media/GmZKlQUa8AEdgy8.jpg,1869440066881552384,1902289900092666358,2025-03-19 9:23:49,2024-12-01,0 Tahun 9 Bulan,dereddeg,0,0,0,0,0,0,39.0,1,0
Danantara kelola investasi biar pembangunan jalan terus tanpa hambatan https://t.co/VbCqbEwJpO,danantara kelola investasi biar bangun jalan hambat,https://x.com/undefined/status/1894784352124543423,https://pbs.twimg.com/media/GkugUipWcAIt9X5.jpg,1382522331289907203,1894784352124543423,Wed Feb 26 16:19:27 +0000 2025,04/01/2021,4 tahun 5 bulan,chechelsiie,0,0.0,0,0,0,0,129.0,1,1
@AdvisoryINA Sesiai arahan presiden https://t.co/pz0ygOcsEX https://t.co/dIlCsFdSJW,sia arah presiden,https://x.com/undefined/status/1891224991359778858,https://pbs.twimg.com/media/Gj77G0_acAAbmTh.jpg,79852526,1891143090871697479,Sun Feb 16 20:35:49 +0000 2025,10/01/2009,15 tahun 11 bulan,eDzulfikar,0,1.0,0,1,0,0,35800.0,1,1
Pembentukan Danantara adalah langkah strategis untuk meningkatkan kinerja dan efisiensi BUMN serta mempercepat pertumbuhan ekonomi nasional. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/CbxfDAI6Eo,bentuk danantara langkah strategis kerja efisiensi bumn cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1900107566308614653,https://pbs.twimg.com/media/Gl6JwPjbYAIQj7e.jpg,1503967647012372486,1900107566308614653,Thu Mar 13 08:52:00 +0000 2025,03/01/2022,3 tahun 6 bulan,LesterFarhan,0,0.0,0,0,0,0,6.0,1,0
@3mawarputih @pikiranlugu Kan emang udah sobat dari jaman dahulu kala. Partneran di Republik Indonesia Funding yg kemudian ganti baju jadi Recapital group. Bbrp perusahaan dibawah bendera Recapital dibekukan OJK dan terpaksa delisting dr IHSG. https://t.co/FF2TCN7gMi,sobat jaman partner republik indonesia funding ganti baju recapital group usaha bawah bendera recapital beku ojk paksa delisting ihsg,https://x.com/undefined/status/1894320460952997974,https://pbs.twimg.com/media/Gkn6a3OW0AAV-Kg.jpg,26012425,1894029068439289904,2025-02-25 9:36:07,2009-03-01,16 Tahun 6 Bulan,BforBAM,0,1,2,2,12,18,607.0,0,1
Rahayu Danantara. https://t.co/Y6tHAt4Jj1 https://t.co/1vA06ZxR0v,rahayu danantara,https://x.com/undefined/status/1898780769813975176,https://pbs.twimg.com/media/GlnTDAtboAAsXIx.jpg,1443801854756880385,1898780769813975176,Sun Mar 09 16:59:47 +0000 2025,10/01/2021,3 tahun 11 bulan,kba_news,1,0.0,0,0,0,0,9629.0,1,0
Danantara ikuti tren dunia https://t.co/Z3rBNXOXCr,danantara ikut trend dunia,https://x.com/undefined/status/1898907734986371543,https://pbs.twimg.com/media/GlpGhZ_a0AEnG1R.jpg,1702836798454718464,1898907734986371543,Mon Mar 10 01:24:18 +0000 2025,09/01/2023,2 tahun 0 bulan,juaranusantara,0,0.0,0,0,0,0,17.0,1,0
Menjelang arus mudik 2025 Korlantas Polri menemukan jalan rusak di jalur pantura akibat truk ODOL yg membahayakan pemudik. Sementara pemangkasan anggaran di Kementerian PU hingga 81 Triliun rupiah dikahwatirkan akan berimbas pada anggaran pemeliharaan dan perbaikan jalan. https://t.co/dpdP74aPXO,jelang arus mudik korlantas polri temu jalan rusak jalur pantura akibat truk odol bahaya mudik mangkas anggar menteri pu triliun rupiah dikahwatirkan imbas anggar pelihara baik jalan,https://x.com/undefined/status/1890178251034890325,https://pbs.twimg.com/media/GjtC_sIacAQjnfE.png,121640063,1890178251034890325,Thu Feb 13 23:16:27 +0000 2025,03/01/2010,15 Tahun 8 Bulan,RadioElshinta,0,1,0,0,0,0,3600000.0,1,1
Ekonomi kita dapat motivasi baru setelah Danantara hadir optimisme kini jadi penggerak utama kemajuan #Danantara https://t.co/EJIJE4VrLD,ekonomi motivasi danantara hadir optimisme gerak utama maju,https://x.com/undefined/status/1891279314663989253,https://pbs.twimg.com/ext_tw_video_thumb/1891279213333979136/pu/img/BQTwtEmAkyyLVm_S.jpg,501204860,1891279314663989253,Mon Feb 17 00:11:41 +0000 2025,02/01/2012,13 tahun 7 bulan,kaeryinayu,0,0.0,0,0,0,0,303.0,1,0
Awan mendung membayangi perekonomian dalam negeri. Geliat daya beli masyarakat menurun pengusaha tak mampu bersaing hingga banyak sektor terhempas gelombang PHK. Perang dagang memanas berimbas IHSG anjlok dan nilai tukar Rupiah ikut melemah. Guncangan ekonomi dunia juga https://t.co/P7LFvuiL74,awan mendung bayang ekonomi negeri geliat daya beli masyarakat turun usaha saing sektor hempas gelombang phk perang dagang panas imbas ihsg anjlok nilai tukar rupiah lemah guncang ekonomi dunia,https://x.com/KompasTV/status/1911664465965207821,https://pbs.twimg.com/media/GoeNOH9XcAAWd_C.jpg,71436318,1911664465965207821,2025-04-14 6:15:00,2009-09-01,16 Tahun 0 Bulan,KompasTV,1,1,0,0,1,4,5500000.0,1,0
Danantara pintu investasi untuk Indonesia. #danantaraindonesia #danantara https://t.co/KO0ciWhc8B,danantara pintu investasi indonesia,https://x.com/undefined/status/1902205908731752874,https://pbs.twimg.com/media/GmX-L9lbwAAv8iF.jpg,1564542175278678016,1902205908731752874,Wed Mar 19 03:50:04 +0000 2025,08/01/2022,3 tahun 1 bulan,arifanisa13,0,0.0,0,0,0,0,47.0,1,1
@whtsilver Nih balasan dia menurut dia ihsg turun bkn krna presiden trs jg dia malah seneng dngn proyek danantara dn ngerasa bakal sukses kek negara2 lain https://t.co/6zsmv69huK,balas ihsg turun bikin presiden senang proyek danantara sukses kayak negara2,https://x.com/undefined/status/1902364203970855175,https://pbs.twimg.com/media/GmaOJ88akAAThUE.jpg,1275773347356237824,1902286104654651789,Wed Mar 19 14:19:05 +0000 2025,06/01/2020,5 tahun 3 bulan,nebuilaa,0,0.0,0,1,0,0,2596.0,0,0
Dari sumber daya alam hingga kecerdasan buatan Danantara siap mendorong Indonesia menjadi pusat investasi global! #Danantara #EkonomiKuat https://t.co/0SEhWvC6uw,daya alam cerdas buat danantara dorong indonesia pusat investasi global,https://x.com/undefined/status/1896074083215032576,https://pbs.twimg.com/media/GlA1ShwXUAAjmau.jpg,1700521084314120193,1896074083215032576,Sun Mar 02 05:44:23 +0000 2025,09/01/2023,2 tahun 0 bulan,VaniaZerah,0,0.0,0,0,0,0,5.0,1,1
IHSG sudah valid jebol support 7480. Lower low https://t.co/h7cIgNSfmx,ihsg valid jebol support lower,https://x.com/undefined/status/1854060676672864756,https://pbs.twimg.com/media/GbryWZyaEAANPYy.jpg,465464916,1854060676672864756,2024-11-06 7:18:06,2012-01-01,13 Tahun 8 Bulan,RIKOPEDIA2008,-,0,0,0,0,0,1171.0,1,1
aku salut Danantara bantu tingkatkan kesejahteraan rakyat. Langkah tepat buat kemandirian ekonomi bangsa https://t.co/85yKNlaMUb,salut danantara bantu tingkat sejahtera rakyat langkah mandiri ekonomi bangsa,https://x.com/undefined/status/1893060274376282463,https://pbs.twimg.com/ext_tw_video_thumb/1893060181988384770/pu/img/2uz3rHFh2fuhXGL2.jpg,2722380421,1893060274376282463,Fri Feb 21 22:08:35 +0000 2025,08/01/2014,11 tahun 1 bulan,latifputraman,0,0.0,0,0,0,0,8.0,0,0
Indeks Harga Saham Gabungan (IHSG) pada hari ini dibuka kembali melemah. IHSG tak mampu mempertahankan momentum sehingga melanjutkan tren pelemahan pada penutupan perdagangan kemarin. #ihsg #saham #pasarmodal #bursasaham #metrotvnews #metrotv https://t.co/2bc0cJNOmx,indeks harga saham gabung ihsg buka lemah ihsg tahan momentum lanjut trend lemah tutup dagang,https://x.com/undefined/status/1900478755380031654,https://pbs.twimg.com/media/Gl_bDZeXgAAlYX-.jpg,57261519,1900478755380031654,2025-03-14 9:26:59,2009-07-01,16 Tahun 2 Bulan,Metro_TV,1,1,0,2,0,0,11000000.0,1,1
@shitlicious Jangka panjang? Di Bitcoin lah.. Best performing asset di dekade ini. Tapi iya investigasi (pelajari) dulu sebelum investasi krn itu yg penting belinya mah gampang kalo ada duitnya. Belajarnya yg org pada ga mau.. Haha https://t.co/bQiP7AegyM https://t.co/p8JgEtRppG,jangka bitcoin best performing asset dekade investigasi ajar investasi beli mah gampang duit ajar tertawa,https://x.com/undefined/status/1862828056156782635,https://pbs.twimg.com/media/GdoYOv_aoAAyVnA.jpg,942323793355194368,1862796746147160213,Sat Nov 30 11:56:32 +0000 2024,12/01/2017,8 Tahun 8 Bulan,aadbitcoin,0,1,0,0,1,2,21500.0,1,1
$IHSG Nyusul kripto ga ni ? wkwk https://t.co/60yKZl0vhF,ihsg susul kripto nih wkwk,https://x.com/undefined/status/1767961341413962012,https://pbs.twimg.com/media/GIkPX3BbAAAO0JA.jpg,1119322444802609152,1767961341413962012,2024-07-15 9:17:55,2019-04-01,6 Tahun 5 Bulan,Malfandimas8,0,0,0,0,0,0,137.0,1,0
Profit bisa masuk waktu bareng keluarga tetap aman. Yuk mulai sekarang biar hidup makin santai tapi tetap profitable! https://t.co/dF9GTusgWZ,profit masuk bareng keluarga aman yuk biar santai profitable,https://x.com/undefined/status/1862338292399640702,https://pbs.twimg.com/media/Gdhazh4XoAAd5bX.jpg,1011512215906598912,1862338285219049581,Fri Nov 29 03:30:24 +0000 2024,06/01/2018,7 Tahun 8 Bulan,hsb_investasi,1,0,0,1,0,0,2402.0,1,0
Tahun 2009 Menjelang Pemilu seminggu sebelumnya IHSG naik dari 2059 ke 2083 atau sekitar +1.16% Setelah itu mengalami kenaikan ke 2123 atau sekitar +1.92% Investasi dari seminggu sebelum Pemilu hingga sesudah setelahnya +3.11% https://t.co/Aad22bn5ol,jelang milu minggu ihsg alami naik investasi minggu milu telah,https://x.com/undefined/status/1754410576808403195,https://pbs.twimg.com/media/GFjjESAagAA3pKH.png,574453228,1754410568927391917,2024-07-15 9:17:55,2012-05-01,13 Tahun 4 Bulan,Rudiyanto_zh,0,1,0,1,0,2,27600.0,0,1
Yey! IHSG berhasil ditutup hijau pada hari pertama minggu ini~~ Gimana emiten kamu hijo juga ga nih? xixi https://t.co/iDwsQehv27,yey ihsg hasil tutup hijau emiten hijo xixi,https://x.com/undefined/status/1787479665764098293,https://pbs.twimg.com/media/GM5nRvZaEAAkZe9.jpg,1488712320495009792,1787479665764098293,2024-07-15 9:17:55,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,1,1347.0,1,1
Pembentukan BPI Danantara merupakan langkah positif untuk memperkuat perekonomian Indonesia #Danantara #DanantaraBangunNegeri https://t.co/zxpbvoaulc,bentuk bpi danantara langkah positif kuat ekonomi indonesia,https://x.com/undefined/status/1895687918842495394,https://pbs.twimg.com/media/Gk7WHZYW8AAiheR.jpg,1564500742769356800,1895687918842495394,Sat Mar 01 04:09:54 +0000 2025,08/01/2022,3 tahun 1 bulan,baronben_,0,0.0,2,1,0,3,57.0,1,0
@Saham_fess Yo pasti suram sama macam bentuk IHSG. https://t.co/DcGqJOkEQu,suram bentuk ihsg,https://x.com/undefined/status/1887389553121763635,https://pbs.twimg.com/media/GjFay-_bIAMWu42.jpg,218033538,1887366431337292044,2025-02-06 6:35:10,2010-11-01,14 Tahun 10 Bulan,SHPurnama,0,0,0,0,0,0,393.0,1,0
@PngAdilnR4kyt Investasi adalah invasi... https://t.co/qA6co5JRLk,investasi invasi,https://x.com/undefined/status/1840267413646127319,https://pbs.twimg.com/ext_tw_video_thumb/1840267311875534848/pu/img/8vGGCdmNGB9xCq4O.jpg,1275361811060019201,1840199976741417056,Sun Sep 29 05:48:36 +0000 2024,06/01/2020,5 Tahun 8 Bulan,BuchroniK,0,0,0,0,0,1,1388.0,1,0
SENTIMEN POSITIF MENGUATKAN IHSG BERIKUT 2 FAKTOR UTAMANYA! UNTUK VIDEO LENGKAPNYA KLIK DISINI: https://t.co/pfKlESd6CP &amp; UNTUK ARTIKEL SELENGKAPNYA ADA PADA LINK BERIKUT: https://t.co/T0PZKwxM7T #MANAJERINVESTASI #PHILLIPASSETMANAGEMENT #INVESTOR #REKSADANA #IHSG https://t.co/5K23yFtmor,sentimen positif kuat ihsg faktor utama video lengkap klik artikel lengkap link,https://x.com/undefined/status/1813141166004838668,https://pbs.twimg.com/media/GSmSROKacAEjFD2.jpg,2805277981,1813141166004838668,2024-07-16 9:18:35,2014-09-01,11 Tahun 0 Bulan,PhillipAM_Indo,0,0,0,0,0,2,1108.0,0,1
Danantara hadir untuk memastikan bahwa investasi nasional menjadi katalisator bagi pertumbuhan ekonomi yang inklusif dan berdaya saing tinggi. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/vdQBJ8H8W2,danantara hadir investasi nasional katalisator tumbuh ekonomi inklusif daya saing,https://x.com/undefined/status/1899285960040538430,https://pbs.twimg.com/media/GluegpvaIAAuOia.jpg,1707577428300976128,1899285960040538430,Tue Mar 11 02:27:14 +0000 2025,09/01/2023,2 tahun 0 bulan,arkan_aksawa,0,0.0,0,1,0,0,43.0,1,0
MATRIX yang TERBARU .... TAPI IHSG lagi KOREKSI !!!!! https://t.co/mfriSsgJda,matrix baru ihsg koreksi,https://x.com/undefined/status/1818124973984436350,https://pbs.twimg.com/media/GTtHBHuaEAAui3w.jpg,2899910497,1818124973984436350,2024-07-30 3:22:27,2014-11-01,10 Tahun 10 Bulan,embahjsx,0,0,0,0,1,1,9489.0,1,1
Rupiah dibuka menguat 0 21% di level Rp16.310/US$ pada Rabu pagi (5/2/25) didukung kenaikan harga obligasi dan penurunan yield Surat Utang Negara (SUN) 2 tahun ke 6 835%. Simak selengkapnya: https://t.co/eqC5BiklXW https://t.co/AuOpPcrO99,rupiah buka kuat level rp16 us rabu pagi dukung naik harga obligasi turun yield surat utang negara sun simak lengkap,https://x.com/undefined/status/1886973317095239865,https://pbs.twimg.com/media/Gi_gNwybUAAJFQD.jpg,1582972008479920129,1886973317095239865,Wed Feb 05 03:01:11 +0000 2025,10/01/2022,3 Tahun 8 Bulan,BloombergTZ,1,0,1,0,1,0,7009.0,1,1
Ngga sabar war Flash Sale Toyota Calya seharga SERIBU RUPIAH (Rp1.000) jam 19.00 nanti https://t.co/GL71dDZ8zE,sabar war flash sale toyota calya harga ribu rupiah rp1 jam,https://x.com/undefined/status/1896124016664224159,https://pbs.twimg.com/media/GlBivpdbcAArzqX.jpg,1884430964786618371,1896124016664224159,Sun Mar 02 09:02:48 +0000 2025,01/01/2025,0 Tahun 8 Bulan,Naynareswa,0,0,0,0,0,0,90.0,1,0
Heh ini bneran kah? Apa kita sudah jd negara maju? #kurs #Rupiah https://t.co/RwZGKyAAUc,heh benar negara maju,https://x.com/undefined/status/1885678158030180828,https://pbs.twimg.com/media/GitGSola0AACv4-.jpg,2226780313,1885678158030180828,Sat Feb 01 13:14:41 +0000 2025,12/01/2013,12 Tahun 8 Bulan,afifptr4,0,0,0,0,0,2,893.0,1,0
Pembentukan Danantara adalah langkah strategis untuk meningkatkan kinerja dan efisiensi BUMN serta mempercepat pertumbuhan ekonomi nasional. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/TjMnIk8Hig,bentuk danantara langkah strategis kerja efisiensi bumn cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1899631441451061325,https://pbs.twimg.com/media/GlzYuE8aEAAeBZJ.jpg,1707577428300976128,1899631441451061325,Wed Mar 12 01:20:03 +0000 2025,09/01/2023,2 tahun 0 bulan,arkan_aksawa,0,0.0,0,0,0,0,43.0,1,0
Konsolidasi Danantara untuk meningkatkan efesiensi dan daya saing negara di level Global #danantara https://t.co/zBUncVj6ty,konsolidasi danantara efesiensi daya saing negara level global,https://x.com/undefined/status/1903278025765970237,https://pbs.twimg.com/media/GmnNRWraEAEKws3.jpg,1570987786907582465,1903278025765970237,Sat Mar 22 02:50:17 +0000 2025,09/01/2022,3 tahun 0 bulan,Alesia89687164,0,0.0,0,0,0,0,16.0,1,0
Pagiii Mafia Hukum.... Mantan pejabat MA zarof Ricar ini menganggap hukum sebagai barang dagangan yg bisa tawar menawar Pengadilan busuk hukum di perdagangan hingga pembunuh pun bisa di bebaskan ____ Ibunya Luhut Madrid Apakabar Danantara https://t.co/135jvQOFQb,pagiii mafia hukum jabat zarof ricar anggap hukum barang dagang tawar tawar adil busuk hukum dagang bunuh bebas  ibu luhut madrid apakabar danantara,https://x.com/undefined/status/1892358685604581586,https://pbs.twimg.com/media/GkMCMhmbUAIpYcW.jpg,1371089248170876929,1892358685604581586,Wed Feb 19 23:40:43 +0000 2025,03/01/2021,4 tahun 6 bulan,lettachantik,0,0.0,2,1,9,28,24900.0,1,1
Danantara dorong pertumbuhan ekonomi https://t.co/gr3XNHmEof,danantara dorong tumbuh ekonomi,https://x.com/undefined/status/1898606217242853836,https://pbs.twimg.com/media/Glk0SuTbEAAYJzv.jpg,1536368479179137024,1898606217242853836,Sun Mar 09 05:26:11 +0000 2025,06/01/2022,3 tahun 3 bulan,AnissaBilla7,0,0.0,0,0,0,1,5.0,1,0
Dividen Jumbo dari HEXA kembali hadir #HEXA #IDX #IHSG #BEI https://t.co/KzGsxXcifg,dividen jumbo hexa hadir,https://x.com/undefined/status/1838934570525438378,https://pbs.twimg.com/media/GYU1PVSbcAADzWC.jpg,1509369956743335937,1838934570525438378,2024-09-25 13:32:22,2022-03-01,3 Tahun 6 Bulan,hafizhcloud,0,0,0,0,0,1,18.0,1,1
Danantara Siap Kelola Seluruh BUMN Pada 2025 #danantara #danantarauntukindonesia #GrandeFratello #LCDLFAllStars #shailenzo #zeudiners #kunalkamra https://t.co/IBXKnanMyT,danantara kelola bumn,https://x.com/undefined/status/1904369848408568266,https://pbs.twimg.com/media/Gm2uSL9awAAlTit.jpg,1737796189020389376,1904369848408568266,Tue Mar 25 03:08:47 +0000 2025,12/01/2023,1 tahun 9 bulan,ayers_caid66545,0,0.0,0,3,0,0,38.0,1,1
Pada akhir perdagangan Jumat kemarin #IHSG tetap ditutup (-1 19%) ke posisi 7.114 27 Terdapat hanya 194 saham disamping lain ada 391 sahamdan 209 saham stabil #StockMarketUpdate #bearish #forextrader https://t.co/6PqGFGunEb,dagang jumat tutup posisi saham samping sahamdan saham stabil,https://x.com/undefined/status/1863395896681222221,https://pbs.twimg.com/media/GdwbwZyboAASJ9q.jpg,1788855037684596736,1863395896681222221,2024-12-02 1:32:56,2024-05-01,1 Tahun 4 Bulan,taritali_indo,1,0,0,0,0,2,22.0,1,1
IHSG cetak rekor tembus 7900 #PengabdianPenuhKepedulian https://t.co/k9Tkh1TEDP,ihsg cetak rekor tembus,https://x.com/undefined/status/1836956113432150351,https://pbs.twimg.com/media/GX4t2aubUAAL1Eh.jpg,1810352756940746755,1836956113432150351,2024-09-20 2:30:41,2024-07-01,1 Tahun 2 Bulan,bastian_pr42740,0,0,0,0,0,0,0.0,1,0
Penutupan sesi 2 Rabu 8 Januari 2025 IHSG 7 080.35 (-0.04%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #bluechip https://t.co/tr91aTSrzz,tutup sesi rabu januari ihsg,https://x.com/undefined/status/1876923572905558391,https://pbs.twimg.com/media/GgwsCYHboAAROpz.jpg,1396754054915653634,1876923572905558391,2025-01-08 9:27:05,2021-05-01,4 Tahun 4 Bulan,pinepickid,1,0,0,0,0,1,782.0,1,1
Danantara mempercepat pertumbuhan ekonomi nasional https://t.co/dvA823QdaO,danantara cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1904037530455908766,https://pbs.twimg.com/media/GmyACxaaAAA9aPT.jpg,1135397107,1904037517940400265,Mon Mar 24 05:08:17 +0000 2025,01/01/2013,12 tahun 8 bulan,otdantb,0,0.0,0,0,0,0,144.0,1,0
Demo Mahasiswa Terkait Ndasmu Sudah Sampai Luar Negeri Hari ini Rabu demo semakin ramai tapi sepertinya Prabowo buta tuli tak mau temui pendemo Luhut Danantara bikin tambah gelap #IndonesiaGelap #ArtistBersuara #TimnasDay #IndraSjafriOut https://t.co/2eGCJ1iOhD,demo mahasiswa kait ndasmu negeri rabu demo ramai prabowo buta tuli temu demo luhut danantara bikin gelap,https://x.com/undefined/status/1892225434617594000,https://pbs.twimg.com/ext_tw_video_thumb/1892225356066680832/pu/img/Q72Gr444nyWaqpc3.jpg,1860005958229143552,1892225434617594000,Wed Feb 19 14:51:14 +0000 2025,11/01/2024,0 tahun 10 bulan,As_Ali4sghar,0,0.0,0,0,8,20,536.0,1,0
Bikin asetmu lebih bertumbuh kini hadir reksa dana terbaru dari Majoris Asset Management di Growin' Dengan produk Reksa Dana Majoris Pasar Uang Syariah Indonesia Beli dan tingkatkan investasi reksa dana di Growin App nikmati cashback hingga total jutaan rupiah https://t.co/CANAArKIub,bikin aset tumbuh hadir reksa dana baru majoris asset management growin produk reksa dana majoris pasar uang syariah indonesia beli tingkat investasi reksa dana growin app nikmat cashback total juta rupiah,https://x.com/undefined/status/1877687461608087950,https://pbs.twimg.com/media/Gg7iyuVaIAAFLH6.jpg,148198201,1877687461608087950,Fri Jan 10 12:02:31 +0000 2025,05/01/2010,15 Tahun 8 Bulan,Mandiri_OLT,1,0,0,1,0,1,37700.0,1,0
Mengoptimalkan Kekayaan Negara Tujuan Danantara https://t.co/qp7x1WgkiR,optimal kaya negara tuju danantara,https://x.com/undefined/status/1898976518308835740,https://pbs.twimg.com/media/GlqFFEVaoAEaF9y.jpg,1549650487573524481,1898976518308835740,Mon Mar 10 05:57:37 +0000 2025,07/01/2022,3 tahun 2 bulan,allegory1318,0,0.0,0,0,0,0,192.0,1,0
ATH LAGI.. PYFA CUAN.. SAATNYA #Timnas MENANG. IHSG 7.761 +58.6(+0.76%). https://t.co/4lEmSW3d8n,kalau begitu pyfa cuan menang ihsg,https://x.com/undefined/status/1833434632391684564,https://pbs.twimg.com/media/GXGrEt0bEAEbKg3.jpg,1696740314726440960,1833434632391684564,2024-09-10 9:17:34,2023-08-01,2 Tahun 1 Bulan,t_marasi,0,0,0,0,0,0,9.0,1,1
DANANTARA Pastikan Anggaran Investasi Hasil Deviden BUMN untuk Kemajuan Negara #Danantara https://t.co/DkoShXviKM,danantara pasti anggar investasi hasil deviden bumn maju negara,https://x.com/undefined/status/1895691587205939613,https://pbs.twimg.com/media/Gk7ZbdTWEAAyf9H.jpg,1570987786907582465,1895691587205939613,Sat Mar 01 04:24:29 +0000 2025,09/01/2022,3 tahun 0 bulan,Alesia89687164,0,0.0,0,0,0,0,16.0,1,1
Ini bukti nyata teguran dari Allah Danantaranampak korup @pertamina Bank Emasnampak emas palsu Jadi @prabowo masih ragu akan masukan sy pak 1.588 65 T ini yg harus wajib bpk kejar dn dpt kan kembali Mulyono punya kerjaan ni jngn nyesel 2x pak @SBYudhoyono https://t.co/wCGXu4t338,bukti nyata tegur allah danantaranampak korupsi bank emasnampak emas palsu ragu masuk wajib kejar mulyono kerja nih sesal 2x,https://x.com/undefined/status/1896863093705310295,https://pbs.twimg.com/media/GlMC7mmbsAAIZMV.jpg,1167067383598481408,1896863093705310295,Tue Mar 04 09:59:38 +0000 2025,08/01/2019,6 tahun 1 bulan,Djumjum1,0,0.0,0,0,0,0,152.0,0,0
Meski IHSG turun kita tetap percaya persatuan kunci kemajuan negara #SatukanTekadBangunBangsa https://t.co/fwsedKoDHu,ihsg turun percaya satu kunci maju negara,https://x.com/undefined/status/1902388959860420682,https://pbs.twimg.com/media/Gmakq7Ca4AAgXj2.jpg,1687344042106056704,1902388959860420682,2025-03-19 15:57:27,2023-08-01,2 Tahun 1 Bulan,rahayu_t3,0,0,0,0,0,1,2.0,1,0
@indonesiago1 @NOTASLIMBOY @grok Setidaknya ini bisa membuat para investor legah urusan naiknya itu butuh proses dan sy yakin dgn pemikiran pak Anies insyaallah IHSG bisa naik secara perlahan. https://t.co/pHZUg8WNY2,investor legah urus naik butuh proses pikir anies insyaallah ihsg perlahan,https://x.com/undefined/status/1902492568107225470,https://pbs.twimg.com/media/GmcC6H4awAAKzrg.jpg,1832207012786270209,1901992290161463443,2025-03-19 22:49:09,2024-09-01,1 Tahun 0 Bulan,kautipusaja,0,0,0,0,0,0,1.0,0,0
Ayo ciptakan perubahan nyata dengan bergandeng tangan bersama Danantara #DanantaraPorosInvestasi https://t.co/kGV2PGVPZw https://t.co/PAQE0oRKQK,ayo cipta ubah nyata gandeng tangan danantara,https://x.com/undefined/status/1893432236621418778,https://pbs.twimg.com/media/GkbSlFAbMAA0qaO.jpg,1685847490636161024,1893432236621418778,Sat Feb 22 22:46:38 +0000 2025,07/01/2023,2 tahun 2 bulan,hasna_hnfah,0,0.0,0,0,0,0,2.0,0,1
@yosikeprasetyo @Balericx sama saya juga . ini nomor dari rupiah cepat https://t.co/9ggjuq30xu,nomor rupiah cepat,https://x.com/undefined/status/1880119153119711437,https://pbs.twimg.com/media/GheGZ_IbIAAzjxW.jpg,1857279550004322304,1879914390092419126,Fri Jan 17 05:05:11 +0000 2025,11/01/2024,1 Tahun 8 Bulan,aira_mely60881,0,0,0,1,0,0,5.0,0,1
weekly report IHSG Minggu ini sob! https://t.co/7HUbYuHnGb,weekly report ihsg sob,https://x.com/undefined/status/1794678086547673265,https://pbs.twimg.com/media/GOf6KQxaEAAtC5b.jpg,1409160713252179975,1794678086547673265,2024-07-15 9:17:55,2021-06-01,4 Tahun 3 Bulan,SobatBandar,0,1,0,0,0,1,21700.0,1,1
