index,full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation,Label,image_path
12207,KL!K D! GOOGLE ( MOLEKTOTO ) Partner betting online aman dan terpercaya dengan minimal deposit 20K bisa wd jutaan rupiah KL!K LOGIN D! L1NK DI BAWAH INI Link : https://t.co/RV6Lou5iYa Whatsapp OFFICIAL : +6283875489738 Klik Link WA : https://t.co/TJnZ3z6z0I https://t.co/Iix2Qk69g9,google molektoto partner betting online aman percaya minimal deposit 20k wd juta rupiah login l1nk link whatsapp official 6283875489738 klik link wa,https://x.com/undefined/status/1896145954656706980,https://pbs.twimg.com/media/GlB2rxxagAAt2tm.jpg,1748194206160687104,1896145954656706980,2025-03-02 10:29:58,01/01/2024,240,SMariani24742,0,0,0,0,0,0,4,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12207.jpg
13368,GRUP LIPPO 🆙️. IHSG 7.926 +68.0 (+0.87 %). https://t.co/J7wgGya653,grup lippo ihsg 7 926 68 0 0 87,https://x.com/undefined/status/1959924913285816551,https://pbs.twimg.com/media/GzMNUUSasAAKnQd.jpg,1696740314726440960,1959924913285816551,2025-08-25 10:24:47,2023-08-01,300,t_marasi,0,0,0,0,0,0,11,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\13368.jpg
1628,IHSG sepanjang pekan lalu (16-19 April 2024) melemah 2 74% dan ditutup di 7.087 32 seiring tekanan pada rupiah dan tensi geopolitik. Tim Analis merekomendasikan saham untuk ide trading hari ini $SIDO $MDKA https://t.co/GLtubO3DmQ,ihsg 16 19 april 2024 lemah 2 74 tutup 7 087 32 iring tekan rupiah tensi geopolitik tim analis rekomendasi saham ide trading sido mdka,https://x.com/undefined/status/1782232106602844483,https://pbs.twimg.com/media/GLvCpKWakAA1gpg.jpg,920403926,1782232106602844483,2024-07-15 09:17:55,2012-11-01,1848,bareksa,1,1,0,0,0,1,35800,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1628.jpg
779,$IHSG nenutup minggu pertama bulan Februari dengan merah Down -5.16% dalam minggu ini jelek. Down -11.36% /3 bulan terakhir jelek. Jangan salahi Trump atau asing tapi emang market Indonesia aja yang jelek. https://t.co/kZDN0FADes,ihsg nenutup februari merah down 5 16 jelek down 11 36 3 jelek salah trump asing market indonesia jelek,https://x.com/undefined/status/1888082237675159800,https://pbs.twimg.com/media/GjPQydJaQAAtpMi.jpg,1180586766132072451,1888082237675159800,2025-02-08 04:27:38,2019-10-01,852,AnantaSumantera,0,1,0,0,0,0,1307,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\779.jpg
683,Kondisi nilai tukar rupiah saat ini berbeda dengan krisis moneter 1998 #Ekonomi #EkonomiIndonesia #Rupiah #EkonomiIndonesiaTerjaga https://t.co/pQyOnsaOiL,nilai tukar rupiah beda krisis moneter 1998,https://x.com/undefined/status/1906210331531342003,https://pbs.twimg.com/media/GnQ4McxawAA90c1.jpg,1549650487573524481,1906210331531342003,2025-03-30 05:02:13,07/01/2022,528,allegory1318,0,0,0,0,1,1,189,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\683.jpg
299,Koreksi wajar IHSG https://t.co/ezAF9RtpJQ,koreksi wajar ihsg,https://x.com/undefined/status/1926859522225627627,https://pbs.twimg.com/media/Gr2UhFgXEAE6HET.jpg,1499571858550976512,1926859522225627627,2025-05-26 04:34:44,2022-03-01,504,adisucippto,1,0,0,0,1,4,3614,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\299.jpg
13220,TUMBEN NAIK.... IHSG 7.491 +12.4(+0.17%). https://t.co/eMkldraLsK,tumben ihsg 7 491 12 4 0 17,https://x.com/undefined/status/1853728071821783352,https://pbs.twimg.com/media/GbnD2gtbgAA4Ei3.jpg,1696740314726440960,1853728071821783352,2024-11-05 09:16:27,2023-08-01,300,t_marasi,0,0,0,0,0,1,9,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\13220.jpg
15170,atau bisa saja kita bisa menggunakan asumsi jika posisi ihsg saat ini sedang menunggu konfirmasi selesainya wave B hitam diatas area support 6704 - 6656 seperti pembahasan yg ada sebelumnya https://t.co/Uqp2TqCfsV,asumsi posisi ihsg tunggu konfirmasi selesai wave hitam atas area support 6704 6656 bahas,https://x.com/undefined/status/1892863973579444674,https://pbs.twimg.com/media/GkTNh7AWEAAspOx.png,67387899,1892863964767539698,2025-02-21 09:08:33,2009-08-01,2316,wavetiga,0,0,0,1,0,0,482,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\15170.jpg
5628,IHSG. Kamis 18 September 2025 https://t.co/6shEfS4dYk,ihsg kamis 18 september 2025,https://x.com/undefined/status/1968498716580454775,https://pbs.twimg.com/media/G1GDJeAbUAAGx3_.jpg,1248255233433546754,1968498716580454775,2025-09-18 02:14:01,2020-04-01,780,Imade_kun,0,0,0,1,0,2,921,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5628.jpg
2382,IHSG Hari Ini Berpotensi Menguat pada Level 7.354 https://t.co/Px1EWRkazg https://t.co/agnDJO7guI,ihsg potensi kuat level 7 354,https://x.com/undefined/status/1815928931654197312,https://pbs.twimg.com/media/GTN5vYIb0AAIgEU.jpg,3061082498,1815928931654197312,2024-07-24 01:56:10,2015-03-01,1512,BobSulabayah,0,0,0,0,0,0,179,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2382.jpg
3109,Minyak Naik Perusahaan Oil &amp; Gas Pasti Cuan! Harga minyak tinggi = harga jual oil and gas juga ikutan naik Emiten yang paling diuntungkan di IHSG: Sektor Energi MEDC ENRG RAJA PGAS ELSA *untuk PGAS harga jual gas sudah ditetapkan oleh negara sehingga https://t.co/r6crDUHAn5,minyak usaha oil amp gas cuan harga minyak harga jual oil and gas ikut emiten untung ihsg sektor energi medc enrg raja pgas elsa pgas harga jual gas tetap negara,https://x.com/undefined/status/1933809946648264793,https://pbs.twimg.com/media/GtZFhKGXgAA7GH5.jpg,1509650609120718860,1933807064557478287,2025-06-14 08:53:14,2022-03-01,504,cukhurukuque,0,1,1,2,7,53,9767,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\3109.jpg
2304,Belanja buat sehari-hari hadiah jutaan menanti! BNI Shopping Race hadir buat kamu yang suka belanja bulanan! Belanja pakai Kartu BNI &amp; QRIS wondr by BNI dan menangin uang belanja hingga jutaan rupiah. Caranya? Tinggal perbanyak transaksi groceries kamu dari 1 Februari https://t.co/eUCvUAsZVY,belanja seharihari hadiah juta bni shopping race hadir suka belanja bulan belanja pakai kartu bni amp qris wondr by bni menangin uang belanja juta rupiah banyak transaksi groceries 1 februari,https://x.com/undefined/status/1892878612594118940,https://pbs.twimg.com/media/GkTbDozbUAYfVr7.jpg,62455266,1892878612594118940,2025-02-21 10:06:43,08/01/2009,2400,BNI,0,1,0,5,0,2,1200000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2304.jpg
12392,IHSG Berpotensi Rebound Cermati Sederet Saham Ini https://t.co/yUTUooSlC4 https://t.co/h9bnOk6cGl,ihsg potensi rebound cermat deret saham,https://x.com/undefined/status/1772794942836163036,https://pbs.twimg.com/media/GJo7mzlbAAArFdo.jpg,155169715,1772794942836163036,2024-07-15 09:17:55,2010-06-01,2196,soloposdotcom,1,0,0,0,0,0,66000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12392.jpg
2576,Cuaca ekstrim mengakibatkan banyak bencana banjir tanah longsor.Alam seakan tidak bersahabat alam sedang merecovery diri akibat ulah manusia .Keadaan ekonomi sedang kelam berimbas IHSG ikut longsor secara teori setelah turun tajam akan naik tapi tdk kali ini akan semakin dalam https://t.co/YD04F9aZJ2,cuaca ekstrim akibat bencana banjir tanah longsor alam akan sahabat alam merecovery akibat ulah manusia ekonomi kelam imbas ihsg longsor teori turun tajam,https://x.com/undefined/status/1887655965144826225,https://pbs.twimg.com/media/GjJNFzVbIAITmqP.jpg,1609922355773739010,1887655965144826225,2025-02-07 00:13:47,2023-01-01,384,bukan_pandawa,0,0,0,0,0,1,121,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2576.jpg
431,Teman Aice! Saatnya bagikan cerita momen Lebaran kamu yang paling unik dan raih THR total 10 JUTA RUPIAH di #MooochiiMoooment Cara ikutannya gampang banget: 1. Follow Instagram @aiceindonesia 2. Ceritakan momen perayaan lebaran kamu yang unik dengan komen di postingan https://t.co/oCrBCXXO7X,teman aice bagi cerita momen lebaran unik raih thr total 10 juta rupiah ikut gampang banget 1 follow instagram 2 cerita momen raya lebaran unik komen postingan,https://x.com/undefined/status/1905850168832098702,https://pbs.twimg.com/ext_tw_video_thumb/1905821427053576192/pu/img/uLAMB2oP8_hj2juD.jpg,732752482464452608,1905850168832098702,2025-03-29 05:11:03,05/01/2016,1392,aiceindonesia,0,0,1,3,16,58,6379,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\431.jpg
12697,Wallahi ada apaa ini IHSG :( https://t.co/QRsT8xnThY,wallahi ihsg,https://x.com/undefined/status/1901986838023450712,https://pbs.twimg.com/media/GmU28r2bUAA4H6_.jpg,1326275316,1901986838023450712,2025-03-18 13:19:34,2013-04-01,1788,Spursygray,0,0,0,2,0,0,379,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12697.jpg
1616,IHSG menguat 0 1% atau bertambah 7 23 poin jadi 7.338 5 pada Kamis (21/3/2024) didorong aksi borong asing Rp556 02 miliar. Tim Analis Bareksa merekomendasikan saham $ASII $ULTJ $TLKM https://t.co/VprucG9wbs,ihsg kuat 0 1 tambah 7 23 poin 7 338 5 kamis 21 3 2024 dorong aksi borong asing rp556 02 miliar tim analis bareksa rekomendasi saham asi ultj tlkm,https://x.com/undefined/status/1770995199344546136,https://pbs.twimg.com/media/GJPWvdxbUAAgMkF.jpg,920403926,1770995199344546136,2024-07-15 09:17:55,2012-11-01,1848,bareksa,1,1,0,0,1,2,35800,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1616.jpg
981,BREAKING NEWS! 1. BI Rate Turun ke 5% 2. Dampak ke Pasar Saham 3. Isu Akuisisi BCA 4. Global Sentimen The Fed #CTASaham #saham #IDX #IHSG #BBRI #BMRI #SMGR #PANI #sukubunga #Danantara #Prabowo #Ekonomi #BIrate #FInance #bank #basic #vipctasaham #basic #energy #technology https://t.co/im366Zy1Ey,breaking news 1 bi rate turun 5 2 dampak pasar saham 3 isu akuisisi bca 4 global sentimen fed,https://x.com/undefined/status/1958328513720934549,https://pbs.twimg.com/media/Gy1hZlBa0AA5BdB.jpg,85741863,1958328513720934549,2025-08-21 00:41:16,2009-10-01,2292,andri_zakarias,0,0,0,0,0,0,6053,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\981.jpg
10134,Pemprov Jabar menganggarkan 1 triliun rupiah dari APBD untuk program `Makan Bergizi Gratis`. Namun saat ini program tersebut masih menggunakan APBN yang dikelola Badan Gizi Nasional untuk 22 kabupaten kota di Jabar. Demikian dikatakan Pj Gubernur Jabar Bey Machmudin Senin https://t.co/Eb9V96AzvZ,pemprov jabar anggar 1 triliun rupiah apbd program makan gizi gratis program apbn kelola badan gizi nasional 22 kabupaten kota jabar pj gubernur jabar bey machmudin,https://x.com/undefined/status/1876241052690178116,https://pbs.twimg.com/ext_tw_video_thumb/1876217829135159296/pu/img/yBssWK2ai8ClKiGV.jpg,121640063,1876241052690178116,2025-01-06 12:15:00,03/01/2010,2256,RadioElshinta,0,1,0,1,2,2,3600000,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\10134.jpg
4690,@wasbrat Halo! Agnez Mo dianggap tanked karena kasus hukum dengan Ari Bias soal pelanggaran hak cipta lagu Bilang Saja . Pengadilan memutuskan dia bayar denda 1 5 miliar rupiah yang mungkin berdampak pada reputasi dan finansialnya. Meski masih populer dan punya rencana konser serta https://t.co/7yM6MhLlTo,halo agnez anggap tanked hukum ari bias langgar hak cipta lagu bilang adil putus bayar denda 1 5 miliar rupiah dampak reputasi finansial populer rencana konser,https://x.com/undefined/status/1905594216744427981,https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg,1720665183188922368,1905593589784023257,2025-03-28 12:14:00,11/01/2023,384,grok,0,1,0,0,0,0,6300000,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4690.jpg
12027,Totebag Resleting Kanvas Polos https://t.co/XeCelazXvf Aqeela Nepalkan Argentina Boleh Acara Malam Kamis IHSG Bang Udah 5 Kwitang Menteri Pemuda upaya pengabdian maksimal Kebijakan Fiskal Pemerintah Bahlil Qodari Pertamina Milkuat Saddil #ProofOfFortification #waktunyaSTARt https://t.co/NhXgFy68ff,totebag resleting kanvas polos aqeela nepalkan argentina malam kamis ihsg bang 5 kwitang menteri pemuda abdi maksimal bijak fiskal pemerintah bahlil qodari pertamina milkuat saddil,https://x.com/undefined/status/1968669203767906498,https://pbs.twimg.com/media/G1IeMQ6aQAAnODU.jpg,2564847126,1968669203767906498,2025-09-18 13:31:28,2014-06-01,1620,ShopeeRacun1DN,0,0,0,0,1,3,71,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12027.jpg
4972,$IHSG capai target penurunan dari Dotop. https://t.co/9demAvZkJo,ihsg capai target turun dotop,https://x.com/undefined/status/1936978011418714541,https://pbs.twimg.com/media/GuGHASMXYAEgAfJ.png,111282707,1936978011418714541,2025-06-23 02:41:59,2010-02-01,2244,handierawan,0,1,1,1,2,10,2270,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4972.jpg
15344,bisa saja untuk langsung berasumsi jika wave II merah ihsg sudah selesai lebih awal di 7547 dan ada peluang ihsg bisa lanjut naik lagi untuk menyelesaikan 5 swing naik wave (III) biru sampai ke area 10299 - 12495 https://t.co/fbxBh7CAIY,asumsi wave ii merah ihsg selesai 7547 peluang ihsg selesai 5 swing wave iii biru area 10299 12495,https://x.com/undefined/status/1965702888883409153,https://pbs.twimg.com/media/G0eUUPlaoAAWHsa.png,67387899,1965702879521751339,2025-09-10 09:04:24,2009-08-01,2316,wavetiga,0,0,0,1,0,0,507,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\15344.jpg
49,@WOLF_of_IHSG @EvaMalca Menarik ya Mbak Xandra ini langsung beli begitu jelas sinyal reversal di 4870.. patut dicontoh nanti kalau ada kasus serupa di BMRI (koreksi panjang &amp; besoknya ada geliat reversal). Sementara Direksi BBRI malah nyangkut dulu &amp; beli di angka cantik khas ritel (5000) https://t.co/7uUuFTivBq,tarik iya mbak xandra beli sinyal reversal 4870 patut contoh bmri koreksi amp besok geliat reversal direksi bbri nyangkut amp beli angka cantik khas ritel 5000,https://x.com/undefined/status/1891518441326018563,https://pbs.twimg.com/media/GkAF_1EacAAxBwb.jpg,145039939,1891416543826726989,2025-02-17 16:01:53,2010-05-01,2208,_fireshare,0,0,0,1,0,2,1948,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\49.jpg
12061,IHSG Melemah 0 78% Rupiah Stabil https://t.co/TljsSq6TaV https://t.co/pUQf5ULEa0,ihsg lemah 0 78 rupiah stabil,https://x.com/undefined/status/1894023093602893910,https://pbs.twimg.com/media/Gkjr4a-WQAARbiX.jpg,2208471464,1894023093602893910,2025-02-24 13:54:29,2013-11-01,1704,sibnewsnetwork,1,0,0,0,0,0,1934,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12061.jpg
5953,Pada pembukaan perdagangan pagi ini 9.00 WIB (20/2) indeks harga saham gabungan (IHSG) berbalik dibuka di zona hijau ke level 7.324 33 atau menguat 0 38 persen dari level 7.296 70. Selengkapnya: https://t.co/88odKFzNBO #infobank #bank #saham #ihsg #reksadana #investasi #indeks https://t.co/QWnB3Qa0C9,buka dagang pagi 9 00 20 2 indeks harga saham gabung ihsg balik buka zona hijau level 7 324 33 kuat 0 38 level 7 296 70 lengkap,https://x.com/undefined/status/1759790171426300076,https://pbs.twimg.com/media/GGwHtLfWQAE2Jpg.jpg,137900895,1759790171426300076,2024-07-15 09:17:55,2010-04-01,2220,infobanknews,1,0,0,1,0,0,15600,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5953.jpg
1763,Nilai tukar rupiah terhadap dolar Amerika Serikat (AS) terus mengalami tekanan hingga nyaris menyentuh angka Rp 17.000. Ketua MPR Ahmad Muzani menilai kondisi ini justru peluang strategis untuk mendorong ekspor Indonesia ke pasar nontradisional terutama di luar AS seperti di https://t.co/udiBjg3nYo,nilai tukar rupiah dolar amerika serikat as alami tekan sentuh angka rp 17 000 ketua mpr ahmad muzani nilai peluang strategis dorong ekspor indonesia pasar nontradisional as,https://x.com/undefined/status/1910158318393344137,https://pbs.twimg.com/media/GoI-2eWXAAADl4o.jpg,154102750,1910158318393344137,2025-04-10 02:30:06,06/01/2010,2256,Beritasatu,1,1,1,0,0,2,1100000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1763.jpg
8578,Mainkan sekarang juga game POWER OF MERLIN MEGAWAYS terbaru dan menangkan hadiah jutaan rupiah Jangan sampai ketinggalan! Daftar sekarang dan tunjukkan kemampuanmu! link rtp : https://t.co/QRAvjhn5jr link apk : https://t.co/smu2SvjCg4 link : https://t.co/rrhpdTEKv7 https://t.co/gAi7c11cUg,main game power of merlin megaways baru menang hadiah juta rupiah tinggal daftar tunjuk mampu link rtp link aplikasi link,https://x.com/undefined/status/1876242467626078209,https://pbs.twimg.com/media/GgnAkxUaoAA2yJp.jpg,1729745866406420480,1876242467626078209,2025-01-06 12:20:37,11/01/2023,384,official56238,0,0,0,0,0,0,3,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\8578.jpg
8949,mulai jam 7 malam nanti jangan lupa saksikan shopee live karena ada flash sale toyota calya seharga seribu rupiah doang lho #CalyaRP1000diShopeeLive https://t.co/pcAKQt40Ce https://t.co/owNgWxhYcQ,jam 7 malam lupa saksi shopee live flash sale toyota calya harga ribu rupiah doang lho,https://x.com/undefined/status/1896526964934254911,https://pbs.twimg.com/media/GlHROVZasAAhZf8.jpg,816589848207163393,1896526964934254911,2025-03-03 11:43:58,01/01/2017,1248,perabotankamar,0,0,0,0,0,0,88,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\8949.jpg
9149,Apakah kamu orang yang Good with Money? Selengkapnya bisa mampir ke instagram kita kuy https://t.co/mbCimg0v6n #saham #pasarmodal #investasi #tradingsaham #ihsg #keuangan #finansial #financial #ciptadana #bluechip #investasisaham https://t.co/qKpbXc6hii,good with money lengkap mampir instagram yuk,https://x.com/undefined/status/1775819297832784121,https://pbs.twimg.com/media/GKT6Nu-acAEsAd_.jpg,1396754054915653634,1775819297832784121,2024-07-15 09:17:55,2021-05-01,624,pinepickid,1,0,0,0,0,0,848,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\9149.jpg
3314,IHSG suka dengan hasil Pemilu sempat mencapai 7.365 Saham $BBCA hampir 10 rebu https://t.co/d6NWdUVNAN,ihsg suka hasil milu capai 7 365 saham bbca 10 rebu,https://x.com/undefined/status/1757950921135550808,https://pbs.twimg.com/media/GGV_C4YaoAA5ryz.jpg,201965045,1757950921135550808,2024-07-15 09:17:55,2010-10-01,2148,desmondwira,0,1,2,1,12,44,53800,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\3314.jpg
15423,IHSG Kamis dibuka melemah 34 23 poin https://t.co/RPxKdHqK9i https://t.co/mjzxyX7dWv,ihsg kamis buka lemah 34 23 poin,https://x.com/undefined/status/1884832087456522466,https://pbs.twimg.com/media/GihEyqMaUAA39a5.png,1482999200988434435,1884832087456522466,2025-01-30 05:12:42,2022-01-01,528,webelshinta,1,0,0,0,0,0,37,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\15423.jpg
7331,Total Hadiah: 499 Juta Rupiah! Kategori Juara: Film Terbaik Sutradara Terbaik Skenario Terbaik Sinematografi Terbaik Tata Artistik Terbaik Favorit Penonton https://t.co/PPfVCrKwCh,total hadiah 499 juta rupiah kategori juara film baik sutradara baik skenario baik sinematografi baik tata artistik baik favorit tonton,https://x.com/undefined/status/1889924499405160701,https://pbs.twimg.com/media/GjpbqAUaIAEzdCX.jpg,1876506917100826625,1889924495324086639,2025-02-13 06:28:08,01/01/2025,96,LAZSobatUmat,1,0,0,1,0,0,9,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\7331.jpg
4090,Gw bisa beli tiket konser anjir cepet bounce back ya IHSG https://t.co/R7Sft1O0r6,gue beli tiket konser anjing cepat bounce back iya ihsg,https://x.com/undefined/status/1902945928539165004,https://pbs.twimg.com/media/GmifB1EaEAEU7jn.jpg,220305407,1902945928539165004,2025-03-21 04:50:39,2010-11-01,2136,est_iin,0,0,0,0,0,0,61,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4090.jpg
3728,Penguatan nilai tukar rupiah #EkonomiAman #EkonomiTerjaga #EkonomiBerkelanjutan #RupiahKuat https://t.co/7PqjJ5ytNH,kuat nilai tukar rupiah,https://x.com/undefined/status/1910929140678611085,https://pbs.twimg.com/media/GoT77LfXQAAsNZr.jpg,2329531294,1910929140678611085,2025-04-12 05:33:05,02/01/2014,1680,DuniaInform221,,0,0,0,0,0,21,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\3728.jpg
604,3 saham turn over 1.4 Triliun koreksi 10% nan total tp masing2 gak sampe 7% sementara IHSG koreksi hampir 2% https://t.co/PgGvKeiU9Q,3 saham turn over 1 4 triliun koreksi 10 nan total 7 ihsg koreksi 2,https://x.com/undefined/status/1774686822913995255,https://pbs.twimg.com/media/GKD0QaWawAANLxa.jpg,3224195257,1774686822913995255,2024-07-15 09:17:55,2015-05-01,1488,aldobandaro,0,0,0,0,0,1,118,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\604.jpg
16176,Smngat bnget malam ini mau war flash sale toyota calya seharga seribu rupiah kalian jngan smpe ktinggalan juga ya siapa tau bruntung malam ini #CalyaRP1000diShopeeLive https://t.co/P36tX1mVOY https://t.co/gywjMYUxXF,smngat banget malam war flash sale toyota calya harga ribu rupiah ktinggalan iya bruntung malam,https://x.com/undefined/status/1896512895904809075,https://pbs.twimg.com/media/GlHEbY6bYAAesA2.jpg,1720620972221308928,1896512895904809075,2025-03-03 10:48:04,11/01/2023,384,yoonn286,0,0,0,0,0,0,210,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\16176.jpg
2298,Awalnya dia cuma take jajanan carland tapi setelah upnotes berhari2 dia gaada payment. Lalu tiba-tiba pas aku sharing yzy svt dia muncul lagi buat take jajanan padahal jajan sebelumnya belum di payment 1 rupiah pun. Bukti dia take jajan: https://t.co/IKjkdhjnOp,take jajan carland upnotes berhari2 enggak ada payment tibatiba pas sharing yzy svt muncul take jajan jajan payment 1 rupiah bukti take jajan,https://x.com/undefined/status/1893149072510591176,https://pbs.twimg.com/media/GkXRC3waoAAjeb7.jpg,1694019012144082944,1893149059587940858,2025-02-22 04:01:26,08/01/2023,384,bluehour_6_4,0,0,0,1,0,4,67,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2298.jpg
10039,Kalau $IHSG ini sdh trading halt dunia mengalami force mejeure di setiap proyek &amp; industri. Banyak Pabrik yg akan gulung tikar ini mah gila si jabrik! https://t.co/aCaX3kQ5GR,ihsg trading halt dunia alami force mejeure proyek amp industri pabrik gulung tikar mah gila sih jabrik,https://x.com/undefined/status/1908305860323168577,https://pbs.twimg.com/media/GnuqEPPbMAAF_r7.jpg,2492285912,1908305860323168577,2025-04-04 23:49:06,2014-05-01,1632,Putra_Sangihe,0,0,0,0,0,3,2599,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\10039.jpg
3551,Nilai tukar rupiah pada tahun 1998 dan 2025 sangat berbeda #EkonomiKuat https://t.co/QynmdIk38o,nilai tukar rupiah 1998 2025 beda,https://x.com/undefined/status/1911212529638101351,https://pbs.twimg.com/media/GoX9l70XwAAAcQu.jpg,564578290,1911212529638101351,2025-04-13 00:19:10,04/01/2012,1968,diaharmayanti1,,0,0,0,0,0,68,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\3551.jpg
9735,Penutupan sesi 1 Rabu 10 September 2025 IHSG 7 709.41 (+1.06%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #QuickPick #PinePick #QuickPickPinePick #InvestasiCerdasmu https://t.co/mlApwQdsh5,tutup sesi 1 rabu 10 september 2025 ihsg 7 709 41 1 06,https://x.com/undefined/status/1965658229641462115,https://pbs.twimg.com/media/G0drvIPbIAEsSsm.jpg,1396754054915653634,1965658229641462115,2025-09-10 06:06:56,2021-05-01,624,pinepickid,1,0,0,0,0,0,847,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\9735.jpg
3754,@PorosHalangID Investasi jangka pendek yang terlalu bodong sok maksa 343 mau kasi degradasu kah https://t.co/M5oeoU1zHD,investasi jangka pendek bodong sok maksa 343 kasih degradasu,https://x.com/undefined/status/1873837502618099786,https://pbs.twimg.com/media/GgE1RypbcAAmQiA.jpg,1113605311137366016,1873837017391608005,2024-12-30 21:04:09,04/01/2019,960,ealahpleng,,0,0,5,0,0,37,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\3754.jpg
6635,Saham PT Bank Rakyat Indonesia Tbk $BBRI turun 6 13% ytd lebih dalam dari IHSG yang terkoreksi 2 58%. Laba kuartal I turun 13 9% jadi Rp13 7 triliun akibat CKPN naik ke Rp12 6 triliun. Meski tertekan valuasi tetap menarik dengan PER 10x dan ROE 19 3%... https://t.co/wVWateFRg9,saham pt bank rakyat indonesia tbk bbri turun 6 13 ytd ihsg koreksi 2 58 laba kuartal turun 13 9 rp13 7 triliun akibat ckpn rp12 6 triliun tekan valuasi tarik 10x roe 19 3,https://x.com/undefined/status/1939530297948995859,https://pbs.twimg.com/media/GuqYZs7XcAAV6G_.jpg,1688678639477706758,1939530297948995859,2025-06-30 03:43:52,2023-08-01,300,kabarbursacom,1,0,0,1,0,0,165,0,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\6635.jpg
1411,2. Sunscreen Make up ga bisa melindungi kulit dari sinar UV jadi butuh sunscreen untuk investasi masa tua biar ga cepat keriput xixixi... https://t.co/tzsYBCJ4uP https://t.co/0HAFcSDyTh https://t.co/hKZLqM5HCu https://t.co/DiDTwCkKdH https://t.co/DxoDI8LW2k,2 sunscreen pakai up lindung kulit sinar uv butuh sunscreen investasi tua biar cepat keriput tertawa,https://x.com/undefined/status/1773131989979152411,https://pbs.twimg.com/media/GJtuJDJbQAAnYMT.jpg,3226028838,1773131956160540874,2024-03-27 23:36:24,05/01/2015,1536,ayoshopingg,0,0,0,1,3,4,2368,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1411.jpg
