full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation
M2 money supply singkatnya total semua uang yg beredar termasuk semua instrumen investasi walaupun tidak begitu liquid tapi masih bisa dicairkan Nah meningkatnya sirkulasi uang di ekonomi menyebabkan inflasi dan uang smakin menjadi tidak berharga https://t.co/qmzpGaY2A3,m2 money supply singkat total uang edar instrumen investasi liquid cair tingkat sirkulasi uang ekonomi sebab inflasi uang harga,https://x.com/undefined/status/1839480994191270097,https://pbs.twimg.com/media/GYcmNsdbEAAlMSY.jpg,1079293733873410048,1839480985718772038,Fri Sep 27 01:43:39 +0000 2024,12/01/2018,7 Tahun 8 Bulan,investhinkbtc,0,0,0,1,0,0,55.0,0
MENGUAT LAGI. IHSG 7.778 +2.7(+0.04%). https://t.co/wTCKEnBD3z,kuat ihsg,https://x.com/undefined/status/1838507779222282671,https://pbs.twimg.com/media/GYOxE6eakAE56r6.jpg,1696740314726440960,1838507779222282671,2024-09-24 9:16:27,2023-08-01,2 Tahun 1 Bulan,t_marasi,0,0,0,0,0,0,9.0,1
Pagii TemanDX️ Semoga hari ini portomu cerah yaa! Walau $IHSG diprediksi melemah yaa siapa tau kayak kemarin akhirnya ditutup menguat Nah biar cerah portonya Gasss langsung aja cek rekomendasi saham #BahanaBeacon MinDX yaaa! #BahanaSekuritas https://t.co/rReqxFO44w,pagi temandx moga porto cerah ihsg prediksi lemah kayak tutup kuat biar cerah porto gasss cek rekomendasi saham mindx,https://x.com/SekuritasBahana/status/1914482379256897764,https://pbs.twimg.com/media/GpGbd0na4AAgNEb.jpg,1488712320495009792,1914482379256897764,2025-04-22 0:52:23,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1294.0,1
Kalau ada sistem keamanan berbasis tehnologi canggih seperti ini buat apa ngabisin dana sampai trilyunan rupiah gitu per tahun...??? https://t.co/Ed1RS9KvAj,sistem aman bas tehnologi canggih ngabisin dana trilyunan rupiah,https://x.com/undefined/status/1889574298169278810,https://pbs.twimg.com/ext_tw_video_thumb/1889572622847057920/pu/img/_XPzPdBcnSVU8Dna.jpg,2585242076,1889574298169278810,Wed Feb 12 07:16:33 +0000 2025,06/01/2014,11 Tahun 8 Bulan,mumungwisnu_1,0,0,0,0,0,1,2421.0,0
#CeritaIPO $AADI Kolaborasi apik dari ritel unyu yang selalu cepat puas :) Salam KECUBUNG -&gt; Kena Cuan Bungkus ! https://t.co/giEcFpjmOQ,aadi kolaborasi apik ritel lucu cepat puas salam kecubung kena cuan bungkus,https://x.com/undefined/status/1864636754319560770,https://pbs.twimg.com/media/GeCE2msa0AEtLUC.jpg,1509144342480498691,1864636754319560770,2024-12-05 11:43:40,2022-03-01,3 Tahun 6 Bulan,WOLF_of_IHSG,0,0,1,1,2,10,4777.0,1
Index #IHSG minggu lalu ditutup dengan koreksi ke level psikologis 7 2xx . Semoga sesi perdagangan minggu depan bisa lebih meningkat lagi kinerjanya. https://t.co/D8OG8hFcDc,index tutup koreksi level psikologis 2xx moga sesi dagang tingkat kerja,https://x.com/undefined/status/1774410204400267757,https://pbs.twimg.com/media/GJ_4rYYagAATwMu.jpg,1515344264544538624,1774410204400267757,2024-07-15 9:17:55,2022-04-01,3 Tahun 5 Bulan,rafageo_rafael,0,0,1,0,0,0,441.0,1
IHSG Landai Profit Taking Masif Hingga Resesi Negara Maju - https://t.co/SBSGDUwwW9 https://t.co/ASXoZIsBoL,ihsg landai profit taking masif resesi negara maju,https://x.com/undefined/status/1759488680614654378,https://pbs.twimg.com/media/GGr1oV8bgAAvlQ1.jpg,1688678639477706758,1759488680614654378,2024-07-15 9:17:55,2023-08-01,2 Tahun 1 Bulan,kabarbursacom,1,0,0,0,1,0,196.0,0
Penutupan sesi 1 Senin 29 Juli 2024 IHSG 7 305.65 (+0.24%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #bluechip https://t.co/IE3FHXavAD,tutup sesi juli ihsg,https://x.com/undefined/status/1817789678793400584,https://pbs.twimg.com/media/GToWEx0bYAAk6aS.jpg,1396754054915653634,1817789678793400584,2024-07-29 5:10:06,2021-05-01,4 Tahun 4 Bulan,pinepickid,1,0,0,0,0,0,846.0,1
Danantara ala Prabowo merupakan badan yang mengelola kekayaan negara untuk investasi jangka panjang https://t.co/vA0dcHH28U,danantara ala prabowo badan kelola kaya negara investasi jangka,https://x.com/undefined/status/1898258194562269437,https://pbs.twimg.com/media/Glf3wkybwAA4ow7.jpg,1564623681393131524,1898257630726177121,Sat Mar 08 06:23:16 +0000 2025,08/01/2022,3 tahun 1 bulan,HidupNusantara,0,0.0,0,1,0,0,121.0,1
Jarang dibahas: GSN ormas baru 'mitra pemerintah' (katanya non politik isinya TKN &amp; relawan jkw) *Deklarasi 2/11/2024 *Ketua Umum GSN : Roslan Roeslani (yg akan dilantik sbg Kepala BPI Danantara) *Ketua Dewan pembina: Prabowo https://t.co/OmQFI0Jifg https://t.co/2Ro5FCcAPO,jarang bahas gsn ormas mitra pemerintah non politik isi tkn rawan jkw deklarasi ketua gsn roslan roeslani lantik kepala bpi danantara ketua dewan bina prabowo,https://x.com/undefined/status/1893701038646984744,https://pbs.twimg.com/media/GkfHDX-WAAEBRH0.jpg,46523425,1893701038646984744,Sun Feb 23 16:34:45 +0000 2025,06/01/2009,16 tahun 3 bulan,shintaeffendi,0,0.0,1,1,2,0,9034.0,1
Jika dilihat dari awal publikasi kinerja trading sudah tumbuh sebesar 57 34% Posisinya berada diatas kinerja IHSG yg tumbuh sebesar 18 87% jika dibandingkan dalam periode yg sama https://t.co/aEkH0tYtQI,publikasi kerja trading tumbuh posisi atas kerja ihsg tumbuh banding periode,https://x.com/undefined/status/1857375654570070232,https://pbs.twimg.com/media/Gca5KzsaQAAfZZ6.png,67387899,1857375598387347478,2024-11-15 10:50:39,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,483.0,1
Efisiensi anggaran untuk kesejahteraan yang merata! Setiap rupiah harus bekerja untuk rakyat! Dengan efisiensi anggaran pembangunan lebih merata layanan publik lebih optimal dan kesejahteraan masyarakat @kompascom #EfisiensiUntukRakyat #SejahteraBersama #IndonesiaMaju https://t.co/88VKWVb1K6,efisiensi anggar sejahtera rata rupiah rakyat efisiensi anggar bangun rata layan publik optimal sejahtera masyarakat,https://x.com/undefined/status/1892043443905368190,https://pbs.twimg.com/amplify_video_thumb/1892043016120172546/img/1FHLwoK8Y3R8TFdU.jpg,1825382097038856192,1892043443905368190,Wed Feb 19 02:48:04 +0000 2025,08/01/2024,1 Tahun 8 Bulan,AgungLa03498428,0,0,0,12,0,11,119.0,0
IHSG akan mendekati rekor tertinggi karena kemenangan Prabowo Gibran 1 putaran sudah di ambang @prabowo @gibran_tweet #MasBowoJuara https://t.co/tBKs98rCtr,ihsg dekat rekor tinggi menang prabowo gibran putar ambang,https://x.com/undefined/status/1760168218361270615,https://pbs.twimg.com/media/GG1ZoOYawAAWtMj.jpg,1470958010658816001,1760168218361270615,2024-07-15 9:17:55,2021-12-01,3 Tahun 9 Bulan,heiijul31,0,0,0,0,0,0,17.0,1
Danantara Indonesia ciptakan lapangan kerja https://t.co/GrEmEiSrBe,danantara indonesia cipta lapang kerja,https://x.com/undefined/status/1901502897583780088,https://pbs.twimg.com/media/GmN-ztjbEAAXUgI.jpg,1382502619801800708,1901502897583780088,Mon Mar 17 05:16:33 +0000 2025,04/01/2021,4 tahun 5 bulan,Cintyax1x,0,0.0,0,0,0,0,392.0,1
Bukti bahwa pasar IHSG yang sangat irrasional #BTPS Q2 2024 ada pengingkatan EPS tp malah koreksi.. artinya?? https://t.co/m13cPaki84,bukti pasar ihsg irrasional q2 pengingkatan eps koreksi,https://x.com/undefined/status/1820373897654817250,https://pbs.twimg.com/media/GUNEaMDaoAAxQ9s.jpg,3224195257,1820373897654817250,2024-07-15 9:17:55,2015-05-01,10 Tahun 4 Bulan,aldobandaro,0,0,0,0,0,0,118.0,1
Sehubungan dengan diluncurkan Danantara yg sangat meragukan. Gue langsung tarik gajian ke bank swasta. #IndonesiaGelap https://t.co/WnFKVOWyff,hubung luncur danantara ragu tarik gaji bank swasta,https://x.com/undefined/status/1894888631334248770,https://pbs.twimg.com/media/Gkv_KYOWgAAqzBl.jpg,59773611,1894888631334248770,Wed Feb 26 23:13:49 +0000 2025,07/01/2009,16 tahun 2 bulan,one_ted,0,0.0,0,0,0,1,386.0,0
Manfaat danantara https://t.co/FNxohgQFGp,manfaat danantara,https://x.com/undefined/status/1901903848144523446,https://pbs.twimg.com/media/GmTrd14aQAAsDT9.jpg,1564476625118318592,1901903848144523446,Tue Mar 18 07:49:47 +0000 2025,08/01/2022,3 tahun 1 bulan,kabarterb4ru,0,0.0,0,0,0,0,66.0,1
udah ikutan flash sale toyota calya seribu rupiah di shopee live belum? siapa tau rejeki kamu! langsung cek di sini ️ https://t.co/rMw1w6RnMm #ShopeeLiveMobilRP1000 https://t.co/JqZsoZyo9H,ikut flash sale toyota calya ribu rupiah shopee live rezeki cek,https://x.com/undefined/status/1896211159268946017,https://pbs.twimg.com/media/GlCx_fOWUAAbxVV.jpg,1865996282197917696,1896211159268946017,Sun Mar 02 14:49:04 +0000 2025,12/01/2024,1 Tahun 8 Bulan,aniamel388,0,0,0,0,0,0,166.0,0
Dana asing sudah berhenti jualan. Sudah mulai net buy nih. IHSG potensi rally wave 5 target 8000-8400. Channel https://t.co/xBidHQEGRD https://t.co/L79VXfBU8G,dana asing henti jual net buy ihsg potensi rally wave target 8000 8400 channel,https://x.com/undefined/status/1846361578716991661,https://pbs.twimg.com/media/GZ-YEYHa0AAtcsy.jpg,465464916,1846361578716991661,2024-10-16 1:24:38,2012-01-01,13 Tahun 8 Bulan,RIKOPEDIA2008,-,0,0,0,0,0,1171.0,1
Dengan visi yang jelas Danantara berperan penting dalam membentuk ekonomi Indonesia yang lebih kuat #Danantara #IndonesiaEmas https://t.co/9H8iow5zAJ,visi danantara peran bentuk ekonomi indonesia kuat,https://x.com/undefined/status/1893661346303983968,https://pbs.twimg.com/media/Gkei030WcAA0KqV.jpg,1482206826947309568,1893661325567357081,Sun Feb 23 13:57:02 +0000 2025,01/01/2022,3 tahun 8 bulan,jokesjadul,0,0.0,0,1,0,0,5.0,0
OPEC+ Akan Kembali Tunda Rencana Peningkatan Produksi Apa dampaknya ke sektor energi IHSG? https://t.co/gtXzRbqX59,opec tunda rencana tingkat produksi dampak sektor energi ihsg,https://x.com/undefined/status/1864316941567184971,https://pbs.twimg.com/media/Gd9iXzIa0AcYlWg.jpg,587189716,1864316941567184971,2024-12-04 14:32:50,2012-05-01,13 Tahun 4 Bulan,Stockbit,1,1,0,1,1,10,56400.0,1
Optimisme masyarakat kini berlipat ganda berkat inspirasi dari Danantara #DanantaraPorosInvestasi https://t.co/v8cfikmHz7 https://t.co/9cXFqvlPjO,optimisme masyarakat lipat ganda berkat inspirasi danantara,https://x.com/undefined/status/1893420228047999439,https://pbs.twimg.com/media/GkbHqJ8aoAAYEWh.jpg,1718897205220954112,1893420228047999439,Sat Feb 22 21:58:55 +0000 2025,10/01/2023,1 tahun 11 bulan,denny_firman28,0,0.0,0,0,0,0,2.0,1
bukan bujjer tapi beneran the real hottest IPO in IHSG belum tau bakal se wow IPO pak pp apa ga tapi ini IPO dengan peb pev per lebih worth it dibanding IPO rame lainnya. induk kasih dividen jumbo buat nebus bantingan so so buat ukuran yield dividen sebesar itu. thx Adaro https://t.co/NWk7EI6Gvp,bujjer benar real hottest ipo ihsg wow ipo pulang pergi ipo peb pev worth banding ipo ramai induk kasih dividen jumbo nebus banting so so ukur yield dividen terima kasih adaro,https://x.com/undefined/status/1864857452165935454,https://pbs.twimg.com/media/GeFN-C9bwAAjfEk.jpg,1825964771830804481,1864857452165935454,2024-12-06 2:20:38,2024-08-01,1 Tahun 1 Bulan,geckogeek73,0,0,0,0,0,0,2.0,1
Penutupan sesi 1 Selasa 29 Agustus 2024 IHSG 7 638.23 (-0.73%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #bluechip https://t.co/UoUoBkZ04I,tutup sesi agustus ihsg,https://x.com/undefined/status/1830855073330798999,https://pbs.twimg.com/media/GWiA-lQbAAAn4W-.jpg,1396754054915653634,1830855073330798999,2024-09-03 6:27:19,2021-05-01,4 Tahun 4 Bulan,pinepickid,1,0,0,0,0,0,782.0,1
jadi masih sama seperti pembahasan yang ada diminggu lalu. dengan asumsi wave 2 merah diagonal sudah selesai di 6956 ada peluang $ihsg bisa kembali naik untuk menyelesaikan wave 3 merah diagonal dari wave (1) biru sampai kearea 7345 https://t.co/nD1gAQJTyb,bahas minggu asumsi wave merah diagonal selesai peluang ihsg selesai wave merah diagonal wave biru area,https://x.com/undefined/status/1881267229209268334,https://pbs.twimg.com/media/GhuaTjIbwAEPs2a.png,67387899,1881267224536928616,2025-01-20 9:07:14,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,482.0,1
7/ Big Banks Kalau kondisi Indonesia benar-benar bermasalah atau masuk resesi saham big banks harusnya jadi yang pertama kena dampak. Faktanya? Big banks memang turun tapi tidak cukup dalam untuk menjelaskan kejatuhan IHSG yang begitu drastis. https://t.co/WnMf28dJFo,big banks indonesia benarbenar masalah masuk resesi saham big banks kena dampak fakta big banks turun jatuh ihsg drastis,https://x.com/undefined/status/1902238537099178165,https://pbs.twimg.com/media/GmYYju4a8AEct6-.jpg,1892439127246983170,1902238513636291053,2025-03-19 5:59:43,2025-02-01,0 Tahun 7 Bulan,MasAnbu_,0,1,0,1,0,1,3924.0,1
CPO PALM OIL masih stabil range di area ini https://t.co/ZOomgojyD6,cpo palm oil stabil range area,https://x.com/TradingDiary2/status/1909619162030461290,https://pbs.twimg.com/media/GoBUTXVa0AAbqbG.jpg,1260798424393211904,1909619162030461290,2025-04-08 14:47:41,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,2,2,13,85700.0,1
Presiden Prabowo luncurkan Danantara wujud komitmen pengelolaan investasi berkelanjutan. https://t.co/3o7nL8VI1f,presiden prabowo luncur danantara wujud komitmen kelola investasi lanjut,https://x.com/undefined/status/1898231146170986780,https://pbs.twimg.com/media/GlffKMgbwAMtABy.jpg,1356636582330081281,1898231146170986780,Sat Mar 08 04:35:47 +0000 2025,02/01/2021,4 tahun 7 bulan,rahmawa40569238,0,0.0,0,0,0,1,287.0,1
SEMOGA JADI SAKSI HIDUP IHSG AKAN TIBA DI HARGA 10.000. AAMIIN. KALAU IHSG DI 10.000 KIRA2 ISSI ADA DI LEVEL BERAPA YAH? https://t.co/fkL8VyWZyS,moga saksi ihsg harga amin ihsg kira2 issi level,https://x.com/undefined/status/1848212078324330956,https://pbs.twimg.com/media/GaYq-OkagAAQ55_.png,1181587970698039296,1848212078324330956,2024-10-21 3:57:52,2019-10-01,5 Tahun 11 Bulan,kuahcotoenak,0,0,0,0,0,0,15500.0,1
Tau nggak kalian jam 7 malam nanti ada Shopee Live dan ada Flash Sale mobil Toyota Calya cuma SERIBU RUPIAH loh ayuk kita warrrr! #CalyaRP1000diShopeeLive https://t.co/4LQ365e6ya,jam malam shopee live flash sale mobil toyota calya ribu rupiah loh ayo warrrr,https://x.com/undefined/status/1896554282746626361,https://pbs.twimg.com/media/GlHqD0MaAAA3c_Q.jpg,1471125450164346883,1896554282746626361,Mon Mar 03 13:32:31 +0000 2025,12/01/2021,4 Tahun 8 Bulan,cake_yasmin,0,0,0,0,0,0,319.0,0
Proyek DME: Mahal &amp; Merugikan! Gasifikasi batu bara untuk produksi DME di Indonesia bukan solusi hemat malah bikin rugi Danantara milik Negara! https://t.co/c5OcWxtaOW,proyek dme mahal rugi gasifikasi batu bara produksi dme indonesia solusi hemat bikin rugi danantara negara,https://x.com/undefined/status/1898156438125769187,https://pbs.twimg.com/media/GlebOJZbwAIeiQi.jpg,457187389,1898156438125769187,Fri Mar 07 23:38:55 +0000 2025,01/01/2012,13 tahun 8 bulan,350Indonesia,0,0.0,0,1,3,2,3122.0,1
IPIM PFS Trading Insight IHSG All-Time High! 7.466 83 didorong oleh dana investor asing telah kembali ke IHSG tercatat Net Foreign Inflow ke pasar saham sebesar Rp3 5 Triilun selama sepekan (13-19 Agustus 2024) https://t.co/tqSL6jfHWb,ipim pfs trading insight ihsg alltime high dorong dana investor asing ihsg catat net foreign inflow pasar saham rp3 triilun pek 13 19 agustus,https://x.com/undefined/status/1825732502851563697,https://pbs.twimg.com/media/GVZN_zGaMAMLMmY.jpg,454783366,1825732502851563697,2024-08-20 3:12:03,2012-01-01,13 Tahun 8 Bulan,IndoPremierIM,1,1,0,1,0,0,1553.0,1
@Kemhan_RI semoga Danantara bisa jadi bagian bentuk nyata pertahanan rupiah mengingat bahwa rupiah adalah simbol kedaulatan negara stahun sounding harus ada divisi pertahanan rupiah smoga dr personil kemhan juga ikut serta &amp; kontribusi di dalamnya sbg bntuk pertahanan negara. @prabowo https://t.co/Q4Cfw45JFM,moga danantara bentuk nyata tahan rupiah rupiah simbol daulat negara stahun sounding divisi tahan rupiah moga personil kemhan kontribusi dalam bntuk tahan negara,https://x.com/undefined/status/1892217369436549622,https://pbs.twimg.com/media/GkKBqfPW4AEREaj.jpg,1693913397493137408,1892190378939589023,Wed Feb 19 14:19:11 +0000 2025,08/01/2023,2 Tahun 8 Bulan,ngekaoo98_owei,0,0,0,1,0,0,24.0,1
Danantara dapat mendorong investasi di berbagai sektor https://t.co/HnPFRjTAEU,danantara dorong investasi sektor,https://x.com/undefined/status/1900422443346677776,https://pbs.twimg.com/media/Gl-oI_WagAACt4X.jpg,1401537855508209666,1900422443346677776,Fri Mar 14 05:43:13 +0000 2025,06/01/2021,4 tahun 3 bulan,ElpenTahir,0,0.0,0,1,0,0,223.0,1
IHSG Diproyeksi Berlanjut Menguat Cermati Sederet Saham Ini https://t.co/KUbzKe0URh https://t.co/Jn8m1BfPFO,ihsg proyeksi lanjut kuat cermat deret saham,https://x.com/undefined/status/1775335555439768000,https://pbs.twimg.com/media/GKNCR7obIAA6EU7.jpg,155169715,1775335555439768000,2024-07-15 9:17:55,2010-06-01,15 Tahun 3 Bulan,soloposdotcom,1,0,0,0,0,0,66000.0,1
Danantara sangat bermanfaat. https://t.co/Q62GrrSq8f,danantara manfaat,https://x.com/undefined/status/1895746771151962597,https://pbs.twimg.com/media/Gk8Lok_WoAER-1j.jpg,1357011546409365504,1895746771151962597,Sat Mar 01 08:03:46 +0000 2025,02/01/2021,4 tahun 7 bulan,Dimas26316340,0,0.0,0,0,0,0,269.0,1
Prabowo Menegaskan Danantara Dapat di Audit Kapan Pun dan Oleh Siapapun https://t.co/wDSu2ip4Qs,prabowo danantara audit,https://x.com/undefined/status/1901876940706910494,https://pbs.twimg.com/media/GmTS_0RbkAA0XpJ.jpg,1549650487573524481,1901876940706910494,Tue Mar 18 06:02:52 +0000 2025,07/01/2022,3 tahun 2 bulan,allegory1318,0,0.0,0,0,0,0,192.0,1
yuk guys kalian war flashsale toyota calya cuma seribu rupiah beruntung banget sih bagi kalian yang dapet ayok di shopee live mulai jam 7 malam #CalyaRP1000diShopeeLive https://t.co/tyHr69RtXU https://t.co/ptID53hjtS,yuk teman war flashsale toyota calya ribu rupiah untung banget sih ayo shopee live jam malam,https://x.com/undefined/status/1896510146060431745,https://pbs.twimg.com/media/GlHB7TsbQAAuhxd.jpg,1538195449332760576,1896510146060431745,Mon Mar 03 10:37:08 +0000 2025,06/01/2022,3 Tahun 8 Bulan,istrijaeffry,0,0,0,0,0,0,524.0,1
IHSG Cenderung Menguat Terbatas Catat Rekomendasi Saham - https://t.co/rdmdx9P1Hb https://t.co/0qda4aBXvG,ihsg cenderung kuat batas catat rekomendasi saham,https://x.com/undefined/status/1763403133806584309,https://pbs.twimg.com/media/GHjdzXLagAAThsL.jpg,1688678639477706758,1763403133806584309,2024-07-15 9:17:55,2023-08-01,2 Tahun 1 Bulan,kabarbursacom,1,0,0,0,0,0,196.0,0
Mantapnya IHSG hari ini ditutup di zona ijo lagi nih TemanDX.. Udah dapet cuan berapa banyak hayooo! https://t.co/vhnDfJNyMn,mantap ihsg tutup zona hijau temandx cuan hayooo,https://x.com/undefined/status/1810990924052508954,https://pbs.twimg.com/media/GSHuXeabIAAPzWL.jpg,1488712320495009792,1810990924052508954,2024-07-15 9:17:55,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,1,1347.0,1
Belum jam 11 siang $IHSG udah mulai drama https://t.co/tn2kTtwLBq,jam siang ihsg drama,https://x.com/undefined/status/1904012107638788502,https://pbs.twimg.com/media/Gmxo6scbsAAYdk1.jpg,269738014,1904012107638788502,2025-03-24 3:27:15,2011-03-01,14 Tahun 6 Bulan,onlyhumon,0,0,0,2,1,1,633.0,0
Kala itu IHSG terjun dari 720 ke sekitaran 300 bottom di 250an. kurang lebih sekitar -60% Di masa Prabowo-Gibran IHSG baru anjlok -24% sejak pelantikan dari sekitaran 7900 sampai 6020 Kalo kata Bennix ini belum bottom artinya bener Dasco kemarin nyuruh nahan di angka 6000 https://t.co/v4MjaXpBSL,ihsg terjun sekitar bottom 250an prabowogibran ihsg anjlok lantik sekitar bennix bottom dasco nyuruh tahan angka,https://x.com/undefined/status/1902837006104924362,https://pbs.twimg.com/media/Gmg69MIaEAI_v0Q.png,1049921713,1902833928777634097,2025-03-20 21:37:49,2012-12-01,12 Tahun 9 Bulan,irvanhifa,0,0,0,0,0,1,5552.0,1
Setelah data CPI keluar DOW-82.67(-0.2%);S&amp;P+27.08%(+0.49%);NASDAQ+212.36(+1.22%). IHSG 6.665+119 (+1.82%). Data IHK Amerika dibulan Februari mendingin inflasi 0.2% MoM;2.8%YoY ;inflasi inti 0.2%MoM; 3.1%YoY.Biaya energi turun 0.2 % secara tahunan. https://t.co/G3ovGYprJp,data cpi dow82 nasdaq ihsg data ihk amerika bulan februari dingin inflasi mom yoy inflasi inti mom yoy biaya energi turun tahun,https://x.com/undefined/status/1899979111524884860,https://pbs.twimg.com/media/Gl4U7rNbYAEIG08.jpg,1696740314726440960,1899979111524884860,2025-03-13 0:21:34,2023-08-01,2 Tahun 1 Bulan,t_marasi,0,0,0,1,0,0,9.0,1
Danantara Jadi Potensi Baru Untuk Ekonomi Dan Keuangan Syariah https://t.co/FyKO1oDUMH,danantara potensi ekonomi uang syariah,https://x.com/undefined/status/1903310194702250350,https://pbs.twimg.com/media/GmnqiQmWkAAGu_t.jpg,714232837,1903310194702250350,Sat Mar 22 04:58:06 +0000 2025,07/01/2012,13 tahun 2 bulan,restifuzy,0,0.0,0,0,0,1,227.0,1
Ga tanggung2 langsung 50 poin. Pantes IHSG terbang mulu ga kena UMA market selalu tau lebih dulu shm! https://t.co/tviJrX4uzZ,tanggung2 poin ihsg terbang melulu kena uma market shm,https://x.com/undefined/status/1836557855295696945,https://pbs.twimg.com/media/GXzDos6aUAAJnVy.jpg,1336580251493646343,1836557855295696945,2024-09-19 0:08:08,2020-12-01,4 Tahun 9 Bulan,Saham_fess,0,1,4,1,4,41,154600.0,1
@WOLF_of_IHSG Bukannya naek? https://t.co/3Z99XgXz8N,,https://x.com/undefined/status/1778427077106303343,https://pbs.twimg.com/media/GK4-AJCacAAHtu2.jpg,101781336,1777912485837967440,2024-07-15 9:17:55,2010-01-01,15 Tahun 8 Bulan,tung_kusung,0,0,0,0,0,0,193.0,0
Tren IHSG s4 ctak TOP ( puncak tertinggi): 14 Maret 2024: 7433: ada ekspektasi semester 1 / 2024 IHSG ctak tertinggi d atas 7500: lalu Swing Panjang Mini antara 14/03/2024 n 17 Mei 2024 apa yg terjadi pada THS portofolio warteg BY JO ot P: admr bumi cleo cpin pgas unvr !! https://t.co/olY0MnfSsI,trend ihsg s4 ctak top puncak tinggi maret ekspektasi semester ihsg ctak tinggi swing mini mei ths portofolio warung tegal by jo ot admr bumi cleo cpin pgas unvr,https://x.com/undefined/status/1792049990090850425,https://pbs.twimg.com/media/GN6j-Bta8AA-BmO.jpg,1257875024767152128,1701867312922702280,2024-07-15 9:17:55,2020-05-01,5 Tahun 4 Bulan,JonatanOswari,0,0,0,1,0,0,47.0,1
BEI DIY Sebut Ada Sektor-Sektor Yang Tetap Tumbuh di Tengah Pelemahan IHSG https://t.co/QQ84zmq8PJ https://t.co/SDGE0rUsWp,bei diy sektorsektor tumbuh lemah ihsg,https://x.com/undefined/status/1782737857767158191,https://pbs.twimg.com/media/GL2OolubkAAXiMu.jpg,2917989061,1782737857767158191,2024-07-15 9:17:55,2014-12-01,10 Tahun 9 Bulan,pendoponesia,0,0,0,0,0,0,402.0,0
Kemudian berdasarkan pemberitaan CNN dari target efisiensi APBN Rp 750 T yang terdiri dari 3 tahapan sebanyak USD 20 Miliar (Rp 324 T) akan disetorkan ke Danantara sebagai tambahan modal investasi Seperti apa dampaknya bagi pasar modal ? https://t.co/mhdhJjwDO9,berita cnn target efisiensi apbn rp tahap usd miliar rp setor danantara tambah modal investasi dampak pasar modal,https://x.com/undefined/status/1892884527736824024,https://pbs.twimg.com/media/GkTf7sIW8AAKxaR.png,574453228,1892884508908933549,Fri Feb 21 10:30:14 +0000 2025,05/01/2012,13 tahun 4 bulan,Rudiyanto_zh,0,1.0,0,1,1,13,27600.0,1
IHSG Rabu dibuka melemah 49 81 poin https://t.co/lji1NfIGGt https://t.co/lYrwPWYV2Q,ihsg rabu buka lemah poin,https://x.com/undefined/status/1841360174298309047,https://pbs.twimg.com/media/GY3TUMMbwAAjHGS.png,1482999200988434435,1841360174298309047,2024-10-02 6:10:51,2022-01-01,3 Tahun 8 Bulan,webelshinta,1,0,0,0,0,0,37.0,1
@prastow In addition: Rupiah sentuh level terburuk sepanjang sejarah...! https://t.co/gCzih8zor3,addition rupiah sentuh level buruk sejarah,https://x.com/undefined/status/1895437943004914170,https://pbs.twimg.com/media/Gk3yw3cXUAAlLWZ.jpg,786451134,1895420832853459274,Fri Feb 28 11:36:35 +0000 2025,08/01/2012,13 Tahun 8 Bulan,ntar_yaa,0,0,0,0,1,1,4035.0,1
@apaboleh35 @erlanishere Klo bodoh jangan kebangetan. Cba bandingkan dengan non dolar negara tetangga aja kagak usah USD or Eur Rupiah kita kagak berdaya aka klepek-klepek Kecuali bi rela intervensi https://t.co/RPDacRIbCx,bodoh banget coba banding non dolar negara tetangga usd or eur rupiah daya kenal juga bagai klepekklepek bi rela intervensi,https://x.com/undefined/status/1896292400806682841,https://pbs.twimg.com/media/GlD741WbMAEaSjv.jpg,1077577255260311553,1895779266446664092,Sun Mar 02 20:11:54 +0000 2025,12/01/2018,7 Tahun 8 Bulan,sebutsajakucing,0,0,0,1,0,0,182.0,1
Pasar IHSG hari ini nurun tipis ke level 6882 704... Ngaruh ga ke portofolio kamu? https://t.co/Tpra3Scr3c,pasar ihsg nurun tipis level pengaruh portofolio,https://x.com/undefined/status/1805544787216584830,https://pbs.twimg.com/media/GQ6VNbObwAApQZd.jpg,1488712320495009792,1805544787216584830,2024-06-25 10:13:17,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1347.0,1
